,time,volume,occupancy,speed
2222,185909000,9,4,62
2223,185939000,1,1,62
2224,190010000,8,4,60
2225,190040000,10,5,59
2226,190111000,8,5,62
2227,190141000,1,1,61
2228,190211000,7,3,57
2229,190242000,5,2,57
2230,190312000,10,5,57
2231,190342000,15,10,61
2232,190413000,5,3,57
2233,190443000,1,1,57
2234,190514000,5,2,56
2235,190544000,7,3,57
2236,190615000,7,3,56
2237,190645000,4,3,55
2238,190716000,7,3,52
2239,190746000,6,3,53
2240,190816000,7,3,57
2241,190846000,2,1,57
2242,190917000,5,2,54
2243,190947000,6,3,53
2244,191017000,4,2,55
2245,191048000,7,3,57
2246,191118000,5,2,57
2247,191148000,5,2,56
2248,191218000,5,2,52
2249,191248000,4,2,52
2250,191319000,2,1,53
2251,191349000,3,1,54
2252,191419000,8,4,58
2253,191450000,6,3,57
2254,191520000,8,4,55
2255,191551000,8,4,57
2256,191622000,3,1,57
2257,191652000,6,3,58
2258,191722000,5,2,58
2259,191752000,5,2,57
2260,191823000,5,2,56
2261,191853000,9,4,57
2262,191924000,5,2,58
2263,191954000,3,1,58
2264,192025000,9,5,57
2265,192025000,9,5,57
2266,192126000,2,1,57
2267,192258000,3,1,54
2268,192329000,1,1,54
2269,192400000,4,2,55
2270,192430000,4,2,57
2271,192500000,4,2,57
2272,192531000,2,1,57
2273,192602000,6,3,58
2274,192632000,3,1,58
2275,192702000,3,1,58
2276,192733000,7,4,58
2277,192804000,10,5,59
2278,192835000,5,2,60
2279,192905000,4,2,59
2280,192935000,7,3,56
2281,193005000,4,2,55
2282,193036000,3,1,57
2283,193106000,3,2,58
2284,193137000,8,5,62
2285,193207000,8,4,58
2286,193238000,5,2,59
2287,193308000,3,1,60
2288,193338000,6,3,58
2289,193409000,2,1,59
2290,193439000,5,2,58
2291,193510000,7,5,58
2292,193540000,0,0,0
2293,193610000,2,1,58
2294,193641000,5,2,59
2295,193712000,7,4,62
2296,193742000,2,1,62
2297,193812000,1,1,62
2298,193842000,7,3,61
2299,193912000,3,1,60
2300,193943000,8,4,59
2301,194013000,1,1,58
2302,194044000,2,1,57
2303,194114000,6,3,57
2304,194145000,3,1,57
2305,194215000,5,2,57
2306,194246000,5,2,57
2307,194316000,3,1,57
2308,194347000,3,1,57
2309,194417000,0,0,0
2310,194448000,1,1,57
2311,194518000,2,1,57
2312,194548000,2,1,55
2313,194619000,5,2,53
2314,194650000,9,4,56
2315,194720000,5,2,57
2316,194750000,3,1,57
2317,194821000,3,1,56
2318,194851000,6,3,55
2319,194921000,3,1,55
2320,194951000,2,1,55
2321,195022000,3,1,55
2322,195052000,2,1,55
2323,195122000,3,1,55
2324,195152000,2,1,56
2325,195222000,3,1,57
2326,195253000,1,1,57
2327,195323000,4,2,58
2328,195353000,9,4,57
2329,195423000,4,3,57
2330,195454000,5,2,57
2331,195524000,3,1,57
2332,195555000,8,4,57
2333,195625000,3,1,57
2334,195655000,10,5,58
2335,195725000,2,1,57
2336,195755000,4,2,58
2337,195826000,5,2,57
2338,195856000,2,1,57
2339,195927000,0,0,0
2340,195957000,6,3,55
2341,200028000,5,2,53
2342,200058000,3,1,53
2343,200129000,2,1,54
2344,200159000,4,2,55
2345,200229000,7,3,54
2346,200259000,2,1,54
2347,200329000,9,4,55
2348,200400000,2,1,55
2349,200431000,9,4,57
2350,200501000,2,1,57
2351,200532000,3,1,58
2352,200602000,5,2,60
2353,200633000,2,1,60
2354,200703000,6,3,58
2355,200734000,7,3,57
2356,200804000,4,2,58
2357,200834000,2,1,58
2358,200905000,3,1,58
2359,200935000,5,4,57
2360,201006000,8,4,57
2361,201036000,3,1,57
2362,201107000,10,5,59
2363,201137000,3,1,58
2364,201208000,1,1,58
2365,201238000,10,6,60
2366,201308000,0,0,0
2367,201338000,7,3,58
2368,201408000,5,4,58
2369,201439000,2,2,58
2370,201510000,0,0,0
2371,201541000,0,0,0
2372,201611000,0,0,0
2373,201641000,2,1,57
2374,201711000,6,3,57
2375,201741000,2,1,57
2376,201812000,5,2,54
2377,201843000,6,3,54
2378,201913000,3,1,54
2379,201944000,3,1,54
2380,202014000,4,2,53
2381,202045000,4,2,53
2382,202115000,4,2,52
2383,202146000,6,3,50
2384,202216000,3,1,49
2385,202246000,3,2,48
2386,202317000,2,1,48
2387,202347000,2,2,48
2388,202417000,7,4,48
2389,202448000,0,0,0
2390,202518000,2,1,48
2391,202548000,5,2,53
2392,202618000,1,1,53
2393,202649000,2,1,53
2394,202719000,2,1,53
2395,202749000,2,1,53
2396,202820000,3,1,55
2397,202850000,1,1,55
2398,202921000,4,2,57
2399,202951000,2,1,57
2400,203022000,3,1,59
2401,203052000,2,1,60
2402,203123000,1,1,60
2403,203223000,5,3,59
2404,203253000,4,2,58
2405,203324000,2,1,59
2406,203354000,3,1,60
2407,203425000,2,1,60
2408,203455000,4,2,60
2409,203526000,2,1,60
2410,203658000,2,1,60
2411,203728000,4,2,59
2412,203759000,5,2,58
2413,203829000,8,4,57
2414,203929000,2,1,57
2415,204000000,2,1,58
2416,204030000,3,2,57
2417,204100000,1,1,57
2418,204130000,2,1,57
2419,204201000,1,1,57
2420,204231000,5,3,59
2421,204302000,3,1,59
2422,204332000,1,1,59
2423,204402000,0,0,0
2424,204432000,2,1,58
2425,204503000,2,1,58
2426,204533000,7,3,57
2427,204603000,7,3,57
2428,204634000,3,1,56
2429,204704000,4,2,55
2430,204734000,2,1,55
2431,204805000,5,2,54
2432,204835000,2,1,54
2433,204906000,0,0,0
2434,204936000,2,1,55
2435,205007000,2,1,55
2436,205037000,7,3,55
2437,205108000,5,2,55
2438,205138000,6,3,56
2439,205209000,3,2,56
2440,205239000,2,1,57
2441,205309000,1,1,57
2442,205340000,3,1,57
2443,205410000,1,1,57
2444,205441000,1,1,57
2445,205511000,1,1,57
2446,205541000,0,0,0
2447,205611000,1,1,57
2448,205642000,1,1,57
2449,205712000,0,0,0
2450,205742000,2,1,57
2451,205812000,4,2,57
2452,205843000,4,2,57
2453,205914000,3,1,57
2454,205945000,1,1,57
2455,210016000,2,1,57
2456,210046000,5,2,57
2457,210117000,2,1,57
2458,210148000,2,1,57
2459,210218000,1,1,57
2460,210248000,1,1,57
2461,210319000,2,1,56
2462,210349000,0,0,0
2463,210419000,2,1,56
2464,210449000,3,1,56
2465,210520000,7,4,57
2466,210551000,7,3,57
2467,210621000,0,0,0
2468,210652000,3,1,57
2469,210722000,4,2,57
2470,210752000,2,1,56
2471,210822000,1,1,56
2472,210853000,1,1,55
2473,210923000,3,1,55
2474,210953000,3,1,54
2475,211024000,8,4,56
2476,211054000,4,2,55
2477,211125000,2,2,55
2478,211155000,1,1,55
2479,211226000,2,1,54
2480,211256000,2,1,53
2481,211326000,1,1,52
2482,211357000,2,1,52
2483,211427000,4,2,50
2484,211427000,4,2,50
2485,211528000,2,1,50
2486,211559000,1,1,50
2487,211630000,2,1,50
2488,211700000,6,3,52
2489,211731000,2,1,52
2490,211802000,3,1,52
2491,211832000,2,1,52
2492,211902000,2,1,52
2493,211933000,6,3,52
2494,212003000,1,1,53
2495,212033000,3,1,53
2496,212104000,1,1,53
2497,212135000,1,1,52
2498,212206000,3,1,51
2499,212236000,3,3,50
2500,212307000,0,0,0
2501,212338000,5,3,50
2502,212408000,4,2,50
2503,212438000,4,2,49
2504,212509000,1,1,48
2505,212539000,0,0,0
2506,212609000,0,0,0
2507,212639000,4,2,50
2508,212709000,3,1,52
2509,212740000,4,3,54
2510,212810000,4,2,52
2511,212841000,5,2,51
2512,212911000,5,2,51
2513,212942000,1,1,50
2514,213012000,4,2,49
2515,213042000,2,1,49
2516,213113000,0,0,0
2517,213144000,2,1,49
2518,213214000,3,1,51
2519,213245000,3,1,52
2520,213315000,2,1,53
2521,213345000,2,1,53
2522,213416000,5,2,56
2523,213446000,1,1,56
2524,213516000,3,1,57
2525,213547000,2,1,57
2526,213617000,1,1,57
2527,213647000,3,1,57
2528,213717000,3,1,57
2529,213747000,1,1,56
2530,213817000,2,1,55
2531,213847000,2,1,54
2532,213918000,4,2,54
2533,213948000,1,1,53
2534,214018000,3,1,54
2535,214048000,0,0,0
2536,214118000,0,0,0
2537,214149000,2,1,55
2538,214219000,4,2,57
2539,214250000,1,1,57
2540,214320000,2,1,57
2541,214350000,0,0,0
2542,214420000,4,2,58
2543,214451000,1,1,57
2544,214521000,0,0,0
2545,214552000,5,2,55
2546,214622000,2,1,55
2547,214653000,3,1,53
2548,214723000,1,1,53
2549,214753000,1,1,53
2550,214824000,3,1,53
2551,214854000,2,1,53
2552,214854000,2,1,53
2553,214955000,3,1,52
2554,215025000,2,1,52
2555,215056000,0,0,0
2556,215126000,2,1,52
2557,215157000,0,0,0
2558,215227000,6,3,52
2559,215257000,0,0,0
2560,215327000,1,1,52
2561,215357000,1,1,52
2562,215428000,2,1,53
2563,215428000,2,1,53
2564,215458000,0,0,0
2565,215559000,2,1,53
2566,215629000,2,1,54
2567,215700000,6,3,57
2568,215730000,1,1,57
2569,215800000,0,0,0
2570,215830000,1,1,57
2571,215901000,3,1,57
2572,215932000,2,2,57
2573,220002000,3,1,59
2574,220033000,0,0,0
2575,220103000,2,1,60
2576,220133000,3,1,61
2577,220203000,0,0,0
2578,220234000,0,0,0
2579,220304000,1,1,60
2580,220335000,2,1,60
2581,220406000,0,0,0
2582,220436000,3,1,60
2583,220506000,1,1,60
2584,220537000,3,1,60
2585,220607000,2,1,59
2586,220637000,2,1,58
2587,220707000,1,1,58
2588,220738000,1,1,57
2589,220809000,1,1,57
2590,220839000,6,4,57
2591,220909000,1,1,57
2592,220940000,0,0,0
2593,221010000,4,2,57
2594,221040000,1,1,57
2595,221110000,4,2,57
2596,221140000,1,1,57
2597,221211000,3,1,57
2598,221242000,1,1,57
2599,221312000,1,1,57
2600,221342000,1,1,57
2601,221412000,3,1,57
2602,221442000,3,1,57
2603,221512000,0,0,0
2604,221543000,3,1,57
2605,221613000,0,0,0
2606,221644000,0,0,0
2607,221715000,4,2,57
2608,221745000,2,1,57
2609,221816000,3,1,57
2610,221846000,6,3,58
2611,221916000,2,1,57
2612,221947000,0,0,0
2613,222017000,2,1,57
2614,222048000,2,1,55
2615,222119000,1,1,54
2616,222149000,2,2,53
2617,222219000,4,2,53
2618,222249000,3,1,53
2619,222320000,3,1,53
2620,222350000,1,1,53
2621,222421000,0,0,0
2622,222451000,0,0,0
2623,222521000,5,2,54
2624,222552000,2,1,54
2625,222622000,1,1,54
2626,222653000,0,0,0
2627,222723000,3,1,54
2628,222754000,1,1,54
2629,222825000,2,1,53
2630,222855000,0,0,0
2631,222926000,2,1,53
2632,222956000,0,0,0
2633,223026000,6,3,52
2634,223056000,5,2,53
2635,223127000,0,0,0
2636,223157000,2,1,54
2637,223157000,2,1,54
2638,223228000,0,0,0
2639,223329000,1,1,54
2640,223359000,0,0,0
2641,223429000,1,1,54
2642,223459000,0,0,0
2643,223530000,1,1,55
2644,223600000,2,1,55
2645,223631000,3,1,56
2646,223701000,1,1,56
2647,223732000,2,1,57
2648,223802000,0,0,0
2649,223833000,0,0,0
2650,223903000,0,0,0
2651,223934000,1,1,57
2652,224004000,0,0,0
2653,224034000,0,0,0
2654,224104000,1,1,56
2655,224135000,3,1,55
2656,224205000,1,1,55
2657,224235000,2,1,55
2658,224306000,1,1,55
2659,224337000,0,0,0
2660,224407000,3,1,56
2661,224438000,0,0,0
2662,224508000,3,1,56
2663,224539000,2,1,56
2664,224610000,0,0,0
2665,224640000,4,2,54
2666,224711000,4,2,53
2667,224742000,2,1,54
2668,224812000,1,1,54
2669,224842000,1,1,53
2670,224912000,0,0,0
2671,224943000,2,1,53
2672,225013000,2,1,53
2673,225044000,2,1,53
2674,225114000,3,1,53
2675,225144000,0,0,0
2676,225214000,3,1,53
2677,225245000,3,2,54
2678,225315000,0,0,0
2679,225345000,2,1,54
2680,225416000,2,1,54
2681,225446000,1,1,54
2682,225517000,0,0,0
2683,225547000,2,1,55
2684,225617000,0,0,0
2685,225648000,3,1,55
2686,225718000,0,0,0
2687,225749000,2,1,55
2688,225819000,0,0,0
2689,225850000,1,1,55
2690,225921000,1,1,55
2691,225952000,1,1,55
2692,230053000,0,0,0
2693,230123000,1,1,53
2694,230153000,1,1,53
2695,230223000,2,1,53
2696,230253000,1,1,53
2697,230324000,0,0,0
2698,230354000,0,0,0
2699,230425000,0,0,0
2700,230455000,0,0,0
2701,230526000,2,1,52
2702,230556000,0,0,0
2703,230626000,1,1,52
2704,230727000,1,1,52
2705,230757000,0,0,0
2706,230828000,0,0,0
2707,230859000,3,2,53
2708,230929000,0,0,0
2709,231029000,3,1,55
2710,231059000,2,1,56
2711,231130000,1,1,56
2712,231200000,2,1,57
2713,231231000,0,0,0
2714,231301000,0,0,0
2715,231332000,0,0,0
2716,231403000,2,1,57
2717,231433000,5,7,56
2718,231504000,1,1,55
2719,231534000,0,0,0
2720,231604000,1,1,55
2721,231634000,0,0,0
2722,231705000,0,0,0
2723,231735000,2,1,55
2724,231805000,1,1,55
2725,231835000,1,1,55
2726,231906000,3,1,55
2727,231937000,1,1,55
2728,232008000,1,1,56
2729,232038000,1,1,57
2730,232109000,0,0,0
2731,232139000,2,1,57
2732,232210000,1,1,57
2733,232240000,2,1,57
2734,232310000,0,0,0
2735,232341000,0,0,0
2736,232411000,0,0,0
2737,232442000,0,0,0
2738,232512000,1,1,56
2739,232543000,1,1,55
2740,232613000,0,0,0
2741,232644000,1,1,55
2742,232715000,1,1,55
2743,232745000,2,1,54
2744,232815000,2,1,53
2745,232845000,0,0,0
2746,232916000,2,1,53
2747,232946000,0,0,0
2748,233017000,1,1,52
2749,233047000,0,0,0
2750,233117000,1,1,52
2751,233147000,1,1,52
2752,233217000,1,1,52
2753,233247000,0,0,0
2754,233318000,1,1,52
2755,233348000,1,1,52
2756,233419000,3,1,52
2757,233449000,1,1,52
2758,233520000,0,0,0
2759,233550000,1,1,52
2760,233620000,2,1,52
2761,233650000,0,0,0
2762,233721000,1,1,52
2763,233751000,2,1,52
2764,233821000,1,1,52
2765,233851000,1,1,52
2766,233921000,2,1,52
2767,233952000,0,0,0
2768,234022000,0,0,0
2769,234052000,1,1,52
2770,234123000,1,1,52
2771,234153000,0,0,0
2772,234224000,0,0,0
2773,234254000,0,0,0
2774,234324000,0,0,0
2775,234355000,1,1,52
2776,234425000,2,1,52
2777,234455000,0,0,0
2778,234526000,1,1,52
