,detectorId,dotId,onStreetName,onDirection,atCrossStreet,onLongitude,onLatitude
1012,MR366E004.0D,MR366E004.0D,MO 366,East,366 EB Rock Hill to Laclede Sta,-90.359011,38.564847
1013,MR366W001.8D,MR366W001.8D,MO 366,West,366 WB Laclede Sta to Rock Hill,-90.339986,38.568155
1014,MR366E005.2D,MR366E005.2D,MO 366,East,366 EB Laclede Sta to P,-90.339723,38.568117
1015,MR366E005.2D,MR366E005.2D,MO 366,West,366 WB P to Laclede Sta,-90.339723,38.568117
1016,MR021N000.0D,MR021N000.0D,MO 21,North,21 NB 141 to Walden,-90.424187,38.4617
1017,MR021N001.0D,MR021N001.0D,MO 21,North,21 NB Walden to Suson Hills,-90.400601,38.470303
1018,MR021S006.4D,MR021S006.4D,MO 21,South,21 SB Suson Hills to Walden,-90.393026,38.47947
1019,MR021S005.0D,MR021S005.0D,MO 21,South,21 SB Butler Hill to Suson Hills,-90.381681,38.495041
1020,MR021N001.8D,MR021N001.8D,MO 21,North,21 NB Suson Hills to Butler Hill,-90.39249,38.479386
1021,MR021S007.2D,MR021S007.2D,MO 21,South,21 SB Walden to 141,-90.401095,38.470034
1022,MR021N003.2D,MR021N003.2D,MO 21,North,21 NB Butler Hill to I-270,-90.381445,38.495259
1023,MR021S003.7D,MR021S003.7D,MO 21,South,21 SB I-270 to Butler Hill,-90.372276,38.512543
1024,MR021N004.6D,MR021N004.6D,MO 21,North,21 NB I-270 to E Concord,-90.370495,38.513467
1025,MR021S003.1D,MR021S003.1D,MO 21,South,21 SB E Concord to I-270,-90.36446,38.518761
1026,MR021N005.1D,MR021N005.1D,MO 21,North,21 NB E Concord to 67,-90.364095,38.518862
1027,MR021S002.4D,MR021S002.4D,MO 21,South,21 SB 67 to E Concord,-90.354881,38.523557
1028,MR00DE000.2D,MR00DE000.2D,Rte D,East,D EB I-270 to Schuetz,-90.451246,38.697995
1029,MR00DW008.0D,MR00DW008.0D,Rte D,West,D WB Schuetz to I-270,-90.432735,38.700945
1030,MR00DE001.4D,MR00DE001.4D,Rte D,East,D EB Schuetz to 67,-90.432724,38.700761
1031,MR00DW006.8D,MR00DW006.8D,Rte D,West,D WB 67 to Schuetz,-90.40912,38.696525
1032,MR00DE002.7D,MR00DE002.7D,Rte D,East,D EB 67 to Warson,-90.409153,38.696399
1033,MR00DW006.1D,MR00DW006.1D,Rte D,West,D WB Warson to 67,-90.396568,38.692319
1034,MR00DE003.3D,MR00DE003.3D,Rte D,East,D EB Warson to Dielman,-90.396031,38.692118
1035,MR00DW004.9D,MR00DW004.9D,Rte D,West,D WB Dielman to Warson,-90.374998,38.68871
1036,MR00DE004.5D,MR00DE004.5D,Rte D,East,D EB Dielman to I-170,-90.374915,38.688681
1037,MR00DE005.7D,MR00DE005.7D,Rte D,East,D EB I-170 to Hanley,-90.353431,38.68644
1038,MR00DW003.7D,MR00DW003.7D,Rte D,West,D WB I-170 to Dielman,-90.355105,38.686566
1039,MR00DW002.3D,MR00DW002.3D,Rte D,West,D WB Hanley to I-170,-90.32902,38.683603
1040,MR00DE007.1D,MR00DE007.1D,Rte D,East,D EB Hanley to Pennsylvania,-90.328679,38.683471
1041,MR00DW001.4D,MR00DW001.4D,Rte D,West,D WB Pennsylvania to Hanley,-90.314547,38.676847
1042,MR00DE008.0D,MR00DE008.0D,Rte D,East,D EB Pennsylvania to Skinker,-90.31429,38.676709
1043,MR00DW000.0D,MR00DW000.0D,Rte D,West,D WB Skinker to Pennsylvania,-90.290004,38.670635
1044,MRxxx,MRxxx,I170,South,I-270/Exit 10,-90.33515,38.77561
1045,MRxxx,MRxxx,I270,South,EXIT TO I-170 SB,-90.33515,38.77561
1046,MRxxx,MRxxx,I270,North,EXIT TO I-170 SB,-90.34143,38.77437
1047,MRxxx,MRxxx,I270,North,EXIT TO MO 370 WB,-90.41423,38.76642
1048,MRxxx,MRxxx,I270,North,EXIT TO MO 370 WB,-90.40876,38.76839
1049,MRxxx,MRxxx,I270,North,EXIT TO MO 370 WB,-90.40859,38.77232
1050,MRxxx,MRxxx,I270,South,EXIT TO MO 370 WB,-90.40394,38.77214
1051,MRxxx,MRxxx,I270,South,EXIT TO MO 367 NB,-90.23444,38.77075
1052,MRxxx,MRxxx,I270,South,EXIT TO MO 367 SB,-90.23971,38.77076
1053,MRxxx,MRxxx,I270,North,EXIT TO MO 367 SB,-90.24265,38.77064
1054,MRxxx,MRxxx,I270,North,EXIT TO MO 367 NB,-90.23793,38.77063
1055,MRxxx,MRxxx,I270,North,EXIT TO I-70,-90.44063,38.7429
1056,MRxxx,MRxxx,I270,North,EXIT TO I-70 EB,-90.44037,38.74382
1057,MRxxx,MRxxx,I270,South,EXIT TO I-70 EB,-90.43251,38.74606
1058,MRxxx,MRxxx,I270,North,EXIT TO I-70 WB,-90.43849,38.74681
1059,MRxxx,MRxxx,I270,North,EXIT TO I-70,-90.44324,38.75037
1060,MRxxx,MRxxx,I270,South,EXIT TO I-70,-90.43435,38.75774
1061,MRxxx,MRxxx,I270,South,EXIT TO I-70,-90.43717,38.75607
1062,MRxxx,MRxxx,I270,South,EXIT TO I-70 WB,-90.43895,38.75369
1063,MRxxx,MRxxx,I270,South,EXIT TO I-70 EB,-90.44005,38.74709
1064,MRxxx,MRxxx,I270,North,EXIT TO I-64,-90.45002,38.6345
1065,MRxxx,MRxxx,I270,North,EXIT TO I-64 EB,-90.44936,38.6359
1066,MRxxx,MRxxx,I270,North,EXIT TO I-64 EB,-90.44354,38.63834
1067,MRxxx,MRxxx,I270,North,EXIT TO I-64 EB,-90.44269,38.63835
1068,MRxxx,MRxxx,I270,North,EXIT TO I-64 EB,-90.43881,38.63819
1069,MRxxx,MRxxx,I270,North,EXIT TO I-64 WB,-90.44957,38.63842
1070,MRxxx,MRxxx,I270,South,EXIT TO I-64 WB,-90.45261,38.63927
1071,MRxxx,MRxxx,I270,South,EXIT TO I-64 WB,-90.4493,38.64322
1072,MRxxx,MRxxx,I270,South,EXIT TO I-64 EB,-90.45028,38.64092
1073,MRxxx,MRxxx,I270,South,EXIT TO I-64 WB,-90.45028,38.64092
1074,MRxxx,MRxxx,I270 NB EXIT TO I44,North,EXIT TO I-44 EB,-90.42344,38.55056
1075,MRxxx,MRxxx,I270,North,EXIT TO I-44 WB,-90.42576,38.54737
1076,MRxxx,MRxxx,I270,South,EXIT TO I-44 WB,-90.43022,38.55195
1077,MRxxx,MRxxx,I270,South,EXIT TO I-44 EB,-90.42618,38.54755
1078,MRxxx,MRxxx,I270,South,EXIT TO I-44 EB,-90.42743,38.5476
1079,MRxxx,MRxxx,I270,South,EXIT TO I-44 EB,-90.42506,38.54985
1080,MRxxx,MRxxx,I270,North,EXIT TO I-55 NB,-90.33361,38.50297
1081,MRxxx,MRxxx,I270,North,EXIT TO I-55 SB,-90.33919,38.5037
1082,MRxxx,MRxxx,I270,South,EXIT TO I-55 SB,-90.34391,38.50492
1083,MRxxx,MRxxx,I270,South,EXIT TO I-55 SB,-90.34223,38.5042
1084,MRxxx,MRxxx,I270,South,EXIT TO I-55 NB,-90.3386,38.50317
1085,MRxxx,MRxxx,I270,South,EXIT TO I-55 NB,-90.33781,38.50299
1086,MRxxx,MRxxx,I255,East,I-55/Exit 1,-90.33187,38.50262
1087,MRxxx,MRxxx,I255,East,Illinois/Missouri State Line,-90.28244,38.48857
1088,MRxxx,MRxxx,I255,East,Koch Rd/Exit 3,-90.29581,38.49252
1089,MRxxx,MRxxx,I255,East,MO-231/Telegraph Rd/Exit 2,-90.3163,38.50103
1090,MRxxx,MRxxx,I255,East,US-50/Lindbergh Blvd/Exit 1,-90.32317,38.502
1091,MRxxx,MRxxx,I255,East,US-61/US-67/Lemay Fry Rd/Exit 1,-90.33051,38.5025
1092,MRxxx,MRxxx,I255,West,I-55/Exit 1,-90.32842,38.50256
1093,MRxxx,MRxxx,I255,West,Illinois/Missouri State Line,-90.27465,38.48654
1094,MRxxx,MRxxx,I255,West,Koch Rd/Exit 3,-90.28097,38.48841
1095,MRxxx,MRxxx,I255,West,MO-231/Telegraph Rd/Exit 2,-90.28701,38.49007
1096,MRxxx,MRxxx,I255,West,US-50/Lindbergh Blvd/Exit 1,-90.31639,38.50126
1097,MRxxx,MRxxx,I255,West,US-61/US-67/Lemay Fry Rd/Exit 1,-90.32228,38.5021
1098,MRxxx,MRxxx,I270,East,Bellefontaine Rd/Exit 32,-90.23477,38.77063
1099,MRxxx,MRxxx,I270,North,Big Bend Rd/Exit 7,-90.43045,38.55247
1100,MRxxx,MRxxx,I270,North,Dorsett Rd/Exit 17,-90.45012,38.70229
1101,MRxxx,MRxxx,I270,North,Dougherty Ferry Rd/Exit 8,-90.44417,38.57524
1102,MRxxx,MRxxx,I270,East,Elizabeth/Washington St/Exit 28,-90.31197,38.7731
1103,MRxxx,MRxxx,I270,East,Florissant Ave/Exit 29,-90.30372,38.77225
1104,MRxxx,MRxxx,I270,East,Graham Rd/Hanley Rd/Exit 26,-90.33519,38.77548
1105,MRxxx,MRxxx,I270,East,I-170/Exit 26,-90.35583,38.7776
1106,MRxxx,MRxxx,I270,North,I-44/US-50/MO-366/Exit 5,-90.40332,38.52885
1107,MRxxx,MRxxx,I270,North,I-55/I-255/Exit 1,-90.33919,38.5037
1108,MRxxx,MRxxx,I270,North,I-64/US-40/US-61/Exit 12,-90.45013,38.63341
1109,MRxxx,MRxxx,I270,North,I-70,-90.44663,38.71757
1110,MRxxx,MRxxx,I270,East,IL-3/Exit 3,-90.1787,38.76605
1111,MRxxx,MRxxx,I270,East,Lilac Ave/Exit 33,-90.2029,38.76715
1112,MRxxx,MRxxx,I270,North,McDonnell Blvd/Exit 23,-90.39992,38.77293
1113,MRxxx,MRxxx,I270,North,MO-100/Manchester Rd/Exit 9,-90.44972,38.59648
1114,MRxxx,MRxxx,I270,North,MO-180/St Charles Rock/Exit 20,-90.43865,38.75224
1115,MRxxx,MRxxx,I270,North,MO-30/Gravois Rd/Exit 3,-90.37486,38.51414
1116,MRxxx,MRxxx,I270,North,MO-340/Olive Blvd/Exit 14,-90.44879,38.66753
1117,MRxxx,MRxxx,I270,East,MO-367/Exit 31,-90.23793,38.77063
1118,MRxxx,MRxxx,I270,North,MO-370/Missouri Bottom/Exit 22,-90.42428,38.76183
1119,MRxxx,MRxxx,I270,North,MO-AB/Ladue Rd/Exit 13,-90.44849,38.64858
1120,MRxxx,MRxxx,I270,East,MO-AC/Halls Ferry Rd/Exit 30,-90.27462,38.77103
1121,MRxxx,MRxxx,I270,North,MO-D/Page Ave/Exit 16,-90.44934,38.67667
1122,MRxxx,MRxxx,I270,East,MO-N/Exit 27,-90.33079,38.77505
1123,MRxxx,MRxxx,I270,East,Old Halls Ferry Rd/Exit 30,-90.26489,38.77091
1124,MRxxx,MRxxx,I270,East,Riverview Dr/Exit 34,-90.19982,38.76727
1125,MRxxx,MRxxx,I270,North,Tesson Ferry Rd/MO-21/Exit 2,-90.34828,38.50695
1126,MRxxx,MRxxx,I270,East,US-67/Lindbergh Blvd/Exit 25,-90.38548,38.7795
1127,MRxxx,MRxxx,I270,West,Bellefontaine Rd/Exit 32,-90.20649,38.76755
1128,MRxxx,MRxxx,I270,South,Big Bend Rd/Exit 7,-90.4474,38.57957
1129,MRxxx,MRxxx,I270,South,Dorsett Rd/Exit 17,-90.44391,38.7304
1130,MRxxx,MRxxx,I270,South,Dougherty Ferry Rd/Exit 8,-90.4487,38.58569
1131,MRxxx,MRxxx,I270,West,Elizabeth/Washington St/Exit 28,-90.2964,38.77173
1132,MRxxx,MRxxx,I270,West,Florissant Ave/Exit 29,-90.27457,38.77116
1133,MRxxx,MRxxx,I270,West,Graham Rd/Hanley Rd/Exit 26,-90.32375,38.77445
1134,MRxxx,MRxxx,I270,West,I-170/Exit 26,-90.33495,38.77559
1135,MRxxx,MRxxx,I270,South,I-44/US-50/MO-366/Exit 5,-90.43061,38.55238
1136,MRxxx,MRxxx,I270,South,I-55/I-255/Exit 1,-90.36732,38.51191
1137,MRxxx,MRxxx,I270,South,I-64/US-40/US-61/Exit 12,-90.44927,38.64351
1138,MRxxx,MRxxx,I270,South,I-70,-90.43873,38.75288
1139,MRxxx,MRxxx,I270,West,Lilac Ave/Exit 33,-90.20287,38.76732
1140,MRxxx,MRxxx,I270,West,McDonnell Blvd/Exit 23,-90.36631,38.77983
1141,MRxxx,MRxxx,I270,South,MO-100/Manchester Rd/Exit 9,-90.45028,38.6344
1142,MRxxx,MRxxx,I270,South,MO-180/St Charles Rock/Exit 20,-90.42334,38.76247
1143,MRxxx,MRxxx,I270,South,MO-30/Gravois Rd/Exit 3,-90.42371,38.54483
1144,MRxxx,MRxxx,I270,South,MO-340/Olive Blvd/Exit 14,-90.4505,38.69141
1145,MRxxx,MRxxx,I270,West,MO-367/Exit 31,-90.22674,38.77073
1146,MRxxx,MRxxx,I270,South,MO-370/Missouri Bottom/Exit 22,-90.39767,38.77419
1147,MRxxx,MRxxx,I270,South,MO-AB/Ladue Rd/Exit 13,-90.44847,38.65877
1148,MRxxx,MRxxx,I270,West,MO-AC/Halls Ferry Rd/Exit 30,-90.26066,38.77099
1149,MRxxx,MRxxx,I270,South,MO-D/Page Ave/Exit 16,-90.44829,38.71127
1150,MRxxx,MRxxx,I270,West,MO-N/Exit 27,-90.31169,38.7732
1151,MRxxx,MRxxx,I270,West,Old Halls Ferry Rd/Exit 30,-90.24751,38.77083
1152,MRxxx,MRxxx,I270,West,Riverview Dr/Exit 34,-90.17866,38.76613
1153,MRxxx,MRxxx,I270,South,Tesson Ferry Rd/MO-21/Exit 2,-90.37708,38.51454
1154,MRxxx,MRxxx,I270,West,US-67/Lindbergh Blvd/Exit 25,-90.34538,38.77667
1155,MRxxx,MRxxx,MO366,North,I-44/I-270/US-50/S Geyer Rd,-90.42344,38.55056
1156,MRxxx,MRxxx,MO370,North,I-270,-90.41423,38.76642
1157,MRxxx,MRxxx,I70,East,EXIT TO MO 370 EB,-90.58465,38.79814
1158,MRxxx,MRxxx,I70,East,EXIT TO MO 370 EB,-90.59565,38.79803
1159,MRxxx,MRxxx,I70,West,EXIT TO I-170 NB,-90.32952,38.72847
1160,MRxxx,MRxxx,I70,West,EXIT TO I-170 SB,-90.32758,38.72686
1161,MRxxx,MRxxx,I70,East,EXIT TO I-170 SB,-90.33654,38.73084
1162,MRxxx,MRxxx,I70,East,EXIT TO I-170 NB,-90.33493,38.73015
1163,MRxxx,MRxxx,I70,West,EXIT TO I-270,-90.4336,38.74681
1164,MRxxx,MRxxx,I70,West,EXIT TO I-270 SB,-90.43483,38.74741
1165,MRxxx,MRxxx,I70,East,EXIT TO I-270 SB,-90.44116,38.7427
1166,MRxxx,MRxxx,I70,West,EXIT TO I-270 NB,-90.43483,38.74741
1167,MRxxx,MRxxx,I70,West,EXIT TO I-270 NB,-90.43792,38.75241
1168,MRxxx,MRxxx,I70,West,EXIT TO I-270 NB,-90.43659,38.75537
1169,MRxxx,MRxxx,I70,East,EXIT TO I-270,-90.44763,38.75139
1170,MRxxx,MRxxx,I70,East,EXIT TO I-270 NB,-90.44137,38.74908
1171,MRxxx,MRxxx,I70,East,EXIT TO I-270 SB,-90.44458,38.74984
1172,MRxxx,MRxxx,I70,West,EXIT TO I-64 WB,-90.83291,38.8066
1173,MRxxx,MRxxx,I70,East,EXIT TO I-64 EB,-90.84214,38.80618
1174,MRxxx,MRxxx,I70,East,EXIT TO I-64 WB,-90.83263,38.80643
1175,MRxxx,MRxxx,I70,West,7th St/Exit 249,-90.18675,38.63958
1176,MRxxx,MRxxx,I70,West,Adelaide Ave/Exit 246,-90.20585,38.67551
1177,MRxxx,MRxxx,I70,West,Airflight Dr/Exit 236,-90.35337,38.73426
1178,MRxxx,MRxxx,I70,West,Bermuda Rd/Exit 241,-90.28792,38.71212
1179,MRxxx,MRxxx,I70,West,Branch St/Exit 248,-90.19277,38.65094
1180,MRxxx,MRxxx,I70,West,Broadway/Exit 246,-90.21538,38.68234
1181,MRxxx,MRxxx,I70,West,Bryan Rd/Exit 216,-90.70418,38.80242
1182,MRxxx,MRxxx,I70,West,Cave Springs/Exit 225,-90.53639,38.78739
1183,MRxxx,MRxxx,I70,West,Cole St/Exit 250,-90.18591,38.62857
1184,MRxxx,MRxxx,I70,West,Cypress Rd/Hunter Rd/Exit 235,-90.37894,38.74301
1185,MRxxx,MRxxx,I70,West,Earth City Expy/Exit 231,-90.45146,38.75304
1186,MRxxx,MRxxx,I70,West,Exit 244,-90.25489,38.6902
1187,MRxxx,MRxxx,I70,West,Fifth St/Exit 229,-90.48258,38.76445
1188,MRxxx,MRxxx,I70,West,Florissant Ave/Exit 245,-90.22127,38.68425
1189,MRxxx,MRxxx,I70,West,Goodfellow/Exit 243,-90.26201,38.69948
1190,MRxxx,MRxxx,I70,West,Grand Ave/Exit 247,-90.19854,38.66471
1191,MRxxx,MRxxx,I70,West,Hanley Rd/Exit 239,-90.31188,38.72076
1192,MRxxx,MRxxx,I70,West,I-170/Exit 238,-90.32049,38.72151
1193,MRxxx,MRxxx,I70,West,I-270/Exit 232,-90.42953,38.74566
1194,MRxxx,MRxxx,I70,West,I-70 Exp/Bircher Blvd/Exit 243,-90.24701,38.68698
1195,MRxxx,MRxxx,I70,West,I-70 Express/Broadway,-90.18604,38.63641
1196,MRxxx,MRxxx,I70,West,Jennings Sta Rd/Exit 242,-90.26573,38.70128
1197,MRxxx,MRxxx,I70,West,Kingshighway/Exit 244,-90.24205,38.68455
1198,MRxxx,MRxxx,I70,West,Lake St Louis Blvd/Exit 214,-90.73636,38.80323
1199,MRxxx,MRxxx,I70,West,Memorial Dr/Exit 250,-90.18703,38.62558
1200,MRxxx,MRxxx,I70,West,MO-180/St Charles Rock/Exit 234,-90.40175,38.74406
1201,MRxxx,MRxxx,I70,West,MO-370/Exit 224,-90.56841,38.795
1202,MRxxx,MRxxx,I70,West,MO-47/Exit 193,-91.13512,38.82042
1203,MRxxx,MRxxx,I70,West,MO-79/Exit 220,-90.62361,38.80016
1204,MRxxx,MRxxx,I70,West,MO-94/First Capitol Dr/Exit 228,-90.49783,38.7701
1205,MRxxx,MRxxx,I70,West,MO-A/Exit 212,-90.7739,38.8042
1206,MRxxx,MRxxx,I70,West,MO-A/MO-B/Exit 188,-91.14247,38.82163
1207,MRxxx,MRxxx,I70,West,MO-C/Mid Rivers ML Dr/Exit 222,-90.6126,38.79924
1208,MRxxx,MRxxx,I70,West,MO-E/MO-Y/Exit 183,-91.2267,38.84094
1209,MRxxx,MRxxx,I70,West,MO-F/MO-J/Exit 200,-90.9687,38.81879
1210,MRxxx,MRxxx,I70,West,MO-K/MO-M/Exit 217,-90.68152,38.80308
1211,MRxxx,MRxxx,I70,West,MO-N/Florissant Rd/Exit 240,-90.3015,38.71951
1212,MRxxx,MRxxx,I70,West,MO-U/Lucas and Hunt Rd/Exit 241,-90.28202,38.70983
1213,MRxxx,MRxxx,I70,West,MO-W/Exit 203,-90.93895,38.81284
1214,MRxxx,MRxxx,I70,West,MO-Z/Church St/Exit 209,-90.85488,38.80572
1215,MRxxx,MRxxx,I70,West,Natural Bridge Rd,-90.37023,38.73991
1216,MRxxx,MRxxx,I70,West,Natural Bridge Rd/Exit 237/Exit 238,-90.34281,38.73308
1217,MRxxx,MRxxx,I70,West,Pearce Blvd/Exit 208,-90.85899,38.80591
1218,MRxxx,MRxxx,I70,West,Riverview Blvd,-90.26036,38.69506
1219,MRxxx,MRxxx,I70,West,Salisbury St/Exit 248,-90.19504,38.65552
1220,MRxxx,MRxxx,I70,West,Shreve Ave/Exit 245,-90.23894,38.68316
1221,MRxxx,MRxxx,I70,West,St Charles/Warren County Line,-90.95597,38.81724
1222,MRxxx,MRxxx,I70,West,St Louis Ave,-90.19081,38.64705
1223,MRxxx,MRxxx,I70,West,Tenth St/Exit 249,-90.18842,38.64247
1224,MRxxx,MRxxx,I70,West,TR Hughes/Belleau Crk/Exit 219,-90.65678,38.80252
1225,MRxxx,MRxxx,I70,West,US-40/US-61/Exit 210,-90.81266,38.80579
1226,MRxxx,MRxxx,I70,West,US-67/Lindbergh Blvd/Exit 235,-90.39087,38.74338
1227,MRxxx,MRxxx,I70,West,Warren/St Charles County Line,-90.96096,38.81766
1228,MRxxx,MRxxx,I70,West,Wildcat Dr/Exit 199,-91.03647,38.82871
1229,MRxxx,MRxxx,I70,West,Wright City Rest Area,-91.04343,38.82814
1230,MRxxx,MRxxx,I70,West,Zumbehl Rd/Exit 227,-90.51395,38.77835
1231,MRxxx,MRxxx,I70,East,7th St/Exit 249,-90.18879,38.64235
1232,MRxxx,MRxxx,I70,East,Adelaide Ave/Exit 246,-90.21492,38.6817
1233,MRxxx,MRxxx,I70,East,Airflight Dr/Exit 236,-90.37233,38.74011
1234,MRxxx,MRxxx,I70,East,Bermuda Rd/Exit 241,-90.30154,38.71933
1235,MRxxx,MRxxx,I70,East,Branch St/Exit 248,-90.19547,38.65561
1236,MRxxx,MRxxx,I70,East,Broadway/Exit 246,-90.2241,38.68344
1237,MRxxx,MRxxx,I70,East,Bryan Rd/Exit 216,-90.75215,38.80349
1238,MRxxx,MRxxx,I70,East,Cave Springs/Exit 225,-90.58634,38.79815
1239,MRxxx,MRxxx,I70,East,Cole St/Exit 250,-90.18624,38.63641
1240,MRxxx,MRxxx,I70,East,Cypress Rd/Hunter Rd/Exit 235,-90.38567,38.7429
1241,MRxxx,MRxxx,I70,East,Earth City Expy/Exit 231,-90.48835,38.76622
1242,MRxxx,MRxxx,I70,East,Exit 244,-90.26057,38.69628
1243,MRxxx,MRxxx,I70,East,Fifth St/Exit 229,-90.50129,38.77119
1244,MRxxx,MRxxx,I70,East,Florissant Ave/Exit 245,-90.23353,38.68278
1245,MRxxx,MRxxx,I70,East,Goodfellow/Exit 243,-90.2671,38.70172
1246,MRxxx,MRxxx,I70,East,Grand Ave/Exit 247,-90.20609,38.67527
1247,MRxxx,MRxxx,I70,East,Hanley Rd/Exit 239,-90.32054,38.72126
1248,MRxxx,MRxxx,I70,East,I-170/Exit 238,-90.34333,38.733
1249,MRxxx,MRxxx,I70,East,I-270/Exit 232,-90.45448,38.75392
1250,MRxxx,MRxxx,I70,East,I-55/I-64/US-40/Exit 251,-90.18741,38.62505
1251,MRxxx,MRxxx,I70,East,I-70 Exp/Bircher Blvd/Exit 243,-90.26017,38.69385
1252,MRxxx,MRxxx,I70,East,I-70 Express/Broadway,-90.18651,38.63779
1253,MRxxx,MRxxx,I70,East,Jennings Sta Rd/Exit 242,-90.28335,38.71011
1254,MRxxx,MRxxx,I70,East,Kingshighway/Exit 244,-90.24988,38.68784
1255,MRxxx,MRxxx,I70,East,Lake St Louis Blvd/Exit 214,-90.80411,38.80522
1256,MRxxx,MRxxx,I70,East,Memorial Dr/Exit 250,-90.18617,38.63399
1257,MRxxx,MRxxx,I70,East,MO-180/St Charles Rock/Exit 234,-90.41607,38.74361
1258,MRxxx,MRxxx,I70,East,MO-370/Exit 224,-90.5969,38.79831
1259,MRxxx,MRxxx,I70,East,MO-47/Exit 193,-91.16101,38.81999
1260,MRxxx,MRxxx,I70,East,MO-79/Exit 220,-90.67477,38.80305
1261,MRxxx,MRxxx,I70,East,MO-94/First Capitol Dr/Exit 228,-90.52829,38.78543
1262,MRxxx,MRxxx,I70,East,MO-A/Exit 212,-90.81268,38.80557
1263,MRxxx,MRxxx,I70,East,MO-A/MO-B/Exit 188,-91.26494,38.84602
1264,MRxxx,MRxxx,I70,East,MO-C/Mid Rivers ML Dr/Exit 222,-90.6328,38.79968
1265,MRxxx,MRxxx,I70,East,MO-F/MO-J/Exit 200,-91.03639,38.82852
1266,MRxxx,MRxxx,I70,East,MO-K/MO-M/Exit 217,-90.70362,38.80229
1267,MRxxx,MRxxx,I70,East,MO-N/Florissant Rd/Exit 240,-90.3124,38.72056
1268,MRxxx,MRxxx,I70,East,MO-U/Lucas and Hunt Rd/Exit 241,-90.294,38.71572
1269,MRxxx,MRxxx,I70,East,MO-W/Exit 203,-90.95964,38.81737
1270,MRxxx,MRxxx,I70,East,MO-Z/Church St/Exit 209,-90.87123,38.80997
1271,MRxxx,MRxxx,I70,East,Natural Bridge Rd,-90.38106,38.74304
1272,MRxxx,MRxxx,I70,East,Natural Bridge Rd/Exit 237/Exit 238,-90.34678,38.73309
1273,MRxxx,MRxxx,I70,East,Pearce Blvd/Exit 208,-90.88324,38.80756
1274,MRxxx,MRxxx,I70,East,Riverview Blvd,-90.26213,38.69941
1275,MRxxx,MRxxx,I70,East,Salisbury St/Exit 248,-90.20315,38.67093
1276,MRxxx,MRxxx,I70,East,Shreve Ave/Exit 245,-90.23685,38.68266
1277,MRxxx,MRxxx,I70,East,St Charles/Warren County Line,-90.96096,38.81746
1278,MRxxx,MRxxx,I70,East,St Louis Ave,-90.1943,38.65329
1279,MRxxx,MRxxx,I70,East,Tenth St/Exit 249,-90.19111,38.64691
1280,MRxxx,MRxxx,I70,East,TR Hughes/Belleau Crk/Exit 219,-90.69709,38.80246
1281,MRxxx,MRxxx,I70,East,US-40/US-61/Exit 210,-90.84615,38.806
1282,MRxxx,MRxxx,I70,East,US-67/Lindbergh Blvd/Exit 235,-90.41274,38.74381
1283,MRxxx,MRxxx,I70,East,Warren/St Charles County Line,-90.98919,38.82306
1284,MRxxx,MRxxx,I70,East,Wildcat Dr/Exit 199,-91.05166,38.828
1285,MRxxx,MRxxx,I70,East,Wright City Rest Area,-91.12205,38.81823
1286,MRxxx,MRxxx,I70,East,Zumbehl Rd/Exit 227,-90.56234,38.79244
1287,MRxxx,MRxxx,MO370,East,I-70,-90.58465,38.79814
1288,MRxxx,MRxxx,I44,East,EXIT TO I-270,-90.43221,38.54414
1289,MRxxx,MRxxx,I44,East,EXIT TO I-270 SB,-90.42986,38.54543
1290,MRxxx,MRxxx,I44,East,EXIT TO I-270 SB,-90.42484,38.54548
1291,MRxxx,MRxxx,I44,East,EXIT TO I-270 NB,-90.42986,38.54543
1292,MRxxx,MRxxx,I44,West,EXIT TO I-270 NB,-90.42885,38.55131
1293,MRxxx,MRxxx,I44,West,EXIT TO I-270,-90.4168,38.55518
1294,MRxxx,MRxxx,I44,West,EXIT TO I-270,-90.42205,38.55288
1295,MRxxx,MRxxx,I44,West,EXIT TO I-270 SB,-90.42673,38.54894
1296,MRxxx,MRxxx,I44,West,EXIT TO I-270 NB,-90.42402,38.55174
1297,MRxxx,MRxxx,I44,East,EXIT TO I-55 SB,-90.21463,38.61204
1298,MRxxx,MRxxx,I44,East,EXIT TO I-44/I-55 NB,-90.20883,38.60992
1299,MRxxx,MRxxx,I44,East,10th Rd/Exit 22,-94.30809,37.08172
1300,MRxxx,MRxxx,I44,East,Allenton-Six Flags Rd/Exit 261,-90.74001,38.49098
1301,MRxxx,MRxxx,I44,East,Antire Rd/Exit 269,-90.58197,38.50508
1302,MRxxx,MRxxx,I44,East,Arsenal St/Exit 284,-90.30724,38.60586
1303,MRxxx,MRxxx,I44,East,Berry Rd/Exit 279,-90.39192,38.5704
1304,MRxxx,MRxxx,I44,East,Big Bend Rd/Exit 278,-90.40154,38.56008
1305,MRxxx,MRxxx,I44,East,Bowles Ave/Exit 274,-90.4828,38.53958
1306,MRxxx,MRxxx,I44,East,Conway Rest Area,-92.8793,37.43032
1307,MRxxx,MRxxx,I44,East,County Road 1010/Exit 33,-94.10139,37.07806
1308,MRxxx,MRxxx,I44,East,Crawford/Franklin County Line,-91.24725,38.15673
1309,MRxxx,MRxxx,I44,East,Doolittle Rest Area,-91.93207,37.94441
1310,MRxxx,MRxxx,I44,East,Dove Rd/Exit 123,-92.77755,37.56544
1311,MRxxx,MRxxx,I44,East,Elm Ave/Exit 280,-90.37416,38.57672
